user_id,crowd_r,crowd_concordance,knn_concordance,eigentaste_concordance,gap_knn_minus_crowd,gap_train_only,crowd_nmae,knn_nmae,train_mean,train_std
21457,0.0215,0.4762,0.6448,0.5920,0.1686,0.1399,0.2192,0.1866,1.159,5.923
18738,0.0785,0.4453,0.6139,0.5019,0.1686,-0.0058,0.1661,0.1437,-0.138,4.225
13126,0.3915,0.5817,0.7503,0.6036,0.1686,0.0116,0.2058,0.1944,0.104,5.188
508,0.0305,0.5189,0.6866,0.5657,0.1678,0.1490,0.2468,0.1444,-2.447,4.347
20721,0.0477,0.5535,0.7213,0.5819,0.1677,0.1074,0.2180,0.1565,1.776,4.194
10022,0.3637,0.5484,0.7160,0.5772,0.1675,0.1076,0.3322,0.1636,-5.205,4.905
9814,0.3802,0.5130,0.6805,0.5091,0.1675,0.0798,0.2610,0.1978,2.294,6.257
20203,0.0934,0.5760,0.7436,0.5863,0.1675,0.0922,0.2055,0.1757,1.290,5.002
15577,0.0971,0.5387,0.7062,0.6624,0.1675,0.0983,0.1828,0.0939,-1.156,3.707
22109,0.1312,0.5490,0.7165,0.6379,0.1675,0.0888,0.2170,0.1849,0.887,5.562
5064,0.1379,0.5679,0.7348,0.7206,0.1669,0.2159,0.3381,0.2225,-1.172,5.929
16300,-0.0436,0.5474,0.7141,0.6872,0.1667,0.2161,0.1777,0.1463,0.632,4.183
2145,0.2929,0.5265,0.6929,0.5174,0.1665,0.1466,0.1723,0.1404,0.656,4.819
23993,0.4084,0.5780,0.7444,0.5321,0.1664,0.0867,0.3590,0.2823,-3.361,6.999
3002,0.1253,0.3909,0.5571,0.4468,0.1662,0.1314,0.2504,0.1262,4.007,5.353
11334,0.1557,0.5188,0.6843,0.6313,0.1656,0.1761,0.1339,0.1067,0.604,2.601
13707,0.4130,0.6206,0.7862,0.7392,0.1656,-0.0127,0.2516,0.1817,2.428,5.952
2726,0.2460,0.5426,0.7080,0.6744,0.1654,0.1690,0.3916,0.3219,1.483,7.095
21998,0.4712,0.5491,0.7145,0.6227,0.1654,0.0450,0.1041,0.0803,1.802,3.591
6427,0.3410,0.4312,0.5961,0.4909,0.1649,0.0854,0.2417,0.0737,4.884,3.543
3418,0.2769,0.4539,0.6187,0.4427,0.1648,0.0777,0.3431,0.1785,5.164,4.953
3264,-0.0597,0.5084,0.6731,0.6139,0.1647,0.1310,0.2465,0.2085,-0.720,5.331
1908,0.0804,0.4955,0.6598,0.6983,0.1643,0.1481,0.2948,0.2336,0.547,5.615
22295,0.2307,0.4476,0.6119,0.4774,0.1643,0.1093,0.2677,0.0780,5.572,3.104
10832,0.1192,0.6028,0.7671,0.7206,0.1643,0.1475,0.1870,0.1424,2.501,4.358
4749,0.1627,0.3216,0.4857,0.3802,0.1641,0.0862,0.0918,0.0514,-0.085,1.297
2135,-0.0032,0.4206,0.5845,0.4529,0.1639,0.0646,0.2769,0.1886,-1.248,4.996
6195,0.2938,0.4613,0.6252,0.5845,0.1638,0.1214,0.2194,0.0942,4.886,3.429
5153,0.4174,0.4423,0.6058,0.4876,0.1635,0.1077,0.3348,0.1033,5.996,5.312
1370,0.3102,0.5560,0.7194,0.6718,0.1634,0.0945,0.2327,0.1593,3.089,5.895
16056,0.3058,0.4565,0.6200,0.5383,0.1634,0.0794,0.2198,0.1650,4.242,4.133
14092,-0.0227,0.4383,0.6015,0.5604,0.1632,0.0164,0.2233,0.1842,3.038,5.914
15818,0.1752,0.5687,0.7317,0.6675,0.1630,0.2304,0.1969,0.1500,1.465,5.774
22875,0.3469,0.5315,0.6945,0.5674,0.1630,0.1584,0.2061,0.1771,-0.275,5.351
732,0.3488,0.5821,0.7451,0.6546,0.1630,0.1419,0.1761,0.1077,1.765,4.985
15048,0.2347,0.4217,0.5847,0.4398,0.1630,0.0720,0.2569,0.1217,5.557,3.892
484,0.1356,0.5430,0.7057,0.5326,0.1628,0.0371,0.2005,0.0918,-2.680,1.169
11592,0.0713,0.4697,0.6323,0.5290,0.1626,0.0958,0.2261,0.1859,2.582,5.657
17297,0.1714,0.5444,0.7066,0.6190,0.1622,0.0961,0.1911,0.1287,-1.658,3.411
22490,0.1928,0.4706,0.6327,0.5203,0.1621,0.0365,0.2682,0.1804,3.200,4.828
14623,0.2989,0.6015,0.7635,0.6183,0.1620,0.0729,0.1200,0.1054,0.390,3.097
5193,0.0188,0.5861,0.7481,0.7121,0.1620,0.2278,0.2811,0.1992,-0.474,6.327
21458,0.3024,0.5327,0.6945,0.6418,0.1617,0.0918,0.1408,0.0904,2.438,2.901
6896,0.0548,0.4535,0.6150,0.5801,0.1615,0.1196,0.1255,0.0929,0.573,2.803
15984,-0.1063,0.4968,0.6581,0.6826,0.1613,0.0878,0.1632,0.1268,1.481,3.891
24738,0.0812,0.5649,0.7261,0.5898,0.1612,0.1970,0.2169,0.1522,-2.106,5.313
580,0.2565,0.6031,0.7642,0.7474,0.1611,0.1995,0.1618,0.1106,-0.278,3.161
18849,0.0976,0.4961,0.6572,0.4936,0.1611,-0.0139,0.1864,0.1559,2.794,4.085
17270,0.0727,0.5272,0.6878,0.5531,0.1606,0.1395,0.4056,0.2143,-4.134,6.595
1252,0.1327,0.4424,0.6028,0.4812,0.1604,0.0398,0.3936,0.2876,-1.913,6.951
6296,0.3431,0.5727,0.7325,0.5532,0.1597,0.0196,0.3315,0.2505,-2.474,6.050
23768,0.2082,0.4891,0.6486,0.6293,0.1596,0.0451,0.2338,0.1873,-0.800,5.084
23209,0.2385,0.4801,0.6396,0.5264,0.1596,0.0530,0.2910,0.2319,3.043,5.076
17325,0.2180,0.5334,0.6928,0.6298,0.1594,0.1315,0.1789,0.1387,2.555,4.716
2888,0.0503,0.5802,0.7392,0.6349,0.1591,0.1614,0.2850,0.1550,-2.442,5.589
14362,0.1202,0.5827,0.7416,0.5904,0.1589,0.0697,0.3342,0.1330,-4.797,4.147
1015,0.0574,0.5039,0.6628,0.6419,0.1589,0.1721,0.2426,0.1106,4.636,3.432
19516,0.0789,0.5265,0.6852,0.6258,0.1587,0.1398,0.1224,0.0842,0.672,2.662
5664,0.0520,0.5631,0.7216,0.7126,0.1585,0.0969,0.1014,0.0711,1.786,2.255
11426,0.1706,0.5296,0.6881,0.5979,0.1585,0.1130,0.1058,0.0952,1.036,2.883
5722,0.0290,0.4414,0.5997,0.5933,0.1583,0.0541,0.2062,0.1976,0.020,5.231
20818,0.1062,0.5425,0.7007,0.5948,0.1582,0.0628,0.1728,0.0613,-1.931,1.319
2334,0.2246,0.4660,0.6239,0.4698,0.1579,0.1092,0.1650,0.1245,2.479,3.439
20892,0.4308,0.5658,0.7233,0.6808,0.1575,0.0624,0.2993,0.1017,5.802,3.938
2387,0.0641,0.4916,0.6490,0.6258,0.1574,0.0824,0.2166,0.1754,1.705,4.968
16002,0.0082,0.5110,0.6684,0.4542,0.1574,0.0417,0.1764,0.0939,3.510,2.567
14688,0.3103,0.5668,0.7238,0.5969,0.1571,0.0070,0.2051,0.0686,4.576,3.778
11158,0.2338,0.5175,0.6739,0.6321,0.1563,0.0656,0.3331,0.0404,7.467,2.995
2292,0.3530,0.5735,0.7294,0.5644,0.1559,0.1076,0.2754,0.2108,-1.196,6.624
1839,0.5301,0.6018,0.7577,0.7049,0.1559,0.0846,0.2212,0.1714,2.148,5.222
19800,0.1012,0.5740,0.7299,0.5974,0.1558,0.0829,0.3633,0.2155,-4.787,6.257
18892,0.2434,0.5212,0.6770,0.5277,0.1557,0.0231,0.1441,0.1177,1.460,3.775
11830,0.2042,0.4080,0.5637,0.4183,0.1557,0.0162,0.1573,0.1187,2.523,2.888
23081,-0.1493,0.4393,0.5950,0.4802,0.1557,0.0484,0.2471,0.2066,-0.213,5.589
18100,0.2730,0.4734,0.6291,0.4838,0.1556,0.0617,0.3134,0.0928,6.051,4.269
13333,0.1709,0.5797,0.7352,0.6748,0.1555,0.0587,0.1677,0.1165,2.573,3.825
13082,0.1569,0.5720,0.7275,0.7005,0.1555,0.1845,0.2842,0.2285,-0.494,5.740
17401,0.2809,0.5879,0.7433,0.6714,0.1553,0.0554,0.1897,0.1172,-1.074,3.716
9983,0.0890,0.5315,0.6868,0.6418,0.1553,0.0139,0.1634,0.1565,-1.299,3.597
4007,0.5264,0.6444,0.7997,0.6932,0.1553,0.0185,0.2493,0.1201,-4.289,3.795
21250,0.2784,0.5142,0.6693,0.5814,0.1550,0.0023,0.2399,0.2180,2.333,5.180
4257,0.3085,0.6065,0.7613,0.5794,0.1548,0.0416,0.2099,0.1548,2.140,4.806
6185,0.4003,0.5902,0.7448,0.6121,0.1546,0.0488,0.1586,0.1302,1.917,4.202
2315,0.1304,0.5090,0.6637,0.6366,0.1546,0.1043,0.1731,0.1177,-1.095,3.349
6834,0.0999,0.4948,0.6495,0.5696,0.1546,0.1452,0.2194,0.1975,1.979,5.042
636,-0.1221,0.4149,0.5696,0.4433,0.1546,0.0460,0.2598,0.2195,-0.591,4.229
21877,0.1567,0.3977,0.5521,0.4865,0.1544,0.0793,0.1312,0.0926,3.243,2.701
20938,0.3317,0.5341,0.6885,0.6538,0.1544,0.0874,0.1732,0.1545,-1.713,4.014
4129,0.2817,0.5344,0.6887,0.5979,0.1543,0.0314,0.1137,0.0566,2.933,2.261
20636,0.2727,0.5681,0.7224,0.6414,0.1542,0.1182,0.2769,0.1417,4.108,5.952
5104,0.0092,0.5360,0.6902,0.6105,0.1542,0.1483,0.2134,0.1657,-0.214,4.379
16885,-0.0544,0.4961,0.6502,0.5162,0.1541,0.2750,0.2538,0.0932,4.864,3.975
13911,0.3246,0.5834,0.7374,0.6326,0.1539,0.1686,0.1742,0.1263,-0.581,4.691
16132,0.1884,0.5464,0.6997,0.5979,0.1534,0.0800,0.1296,0.1146,-0.080,3.922
345,0.1152,0.5155,0.6688,0.6443,0.1534,0.0488,0.3087,0.1881,5.075,5.724
24207,0.0336,0.4510,0.6044,0.5889,0.1534,0.0606,0.0869,0.0706,1.353,1.987
10008,0.2720,0.5429,0.6961,0.6273,0.1532,0.0433,0.4082,0.3305,-1.676,8.313
5443,0.3505,0.6126,0.7658,0.6088,0.1532,0.1329,0.2202,0.0960,-2.622,3.645
12513,0.2532,0.5006,0.6537,0.5447,0.1530,0.1734,0.2846,0.0991,6.324,3.496
23755,0.0980,0.4420,0.5950,0.5185,0.1530,0.0455,0.3962,0.1506,-5.926,4.445
15889,-0.1476,0.4145,0.5674,0.4430,0.1528,0.1434,0.1686,0.1024,-1.865,2.704
4279,0.3490,0.5894,0.7422,0.5622,0.1528,0.1458,0.1920,0.0714,3.734,2.764
9064,0.3758,0.6088,0.7617,0.5933,0.1528,0.0725,0.1258,0.0759,-0.431,2.432
14562,0.2480,0.4583,0.6107,0.5482,0.1523,0.0407,0.3481,0.1982,4.962,5.577
20864,0.0795,0.5494,0.7013,0.6221,0.1519,0.0786,0.2240,0.1673,0.033,4.205
4822,0.2580,0.6293,0.7812,0.6757,0.1519,0.1174,0.2488,0.1813,-0.297,5.386
15675,0.3112,0.5804,0.7323,0.6731,0.1519,0.0903,0.1473,0.1208,0.944,4.291
18191,-0.1546,0.4341,0.5853,0.5891,0.1512,0.0522,0.3287,0.3038,0.232,6.727
19189,0.1704,0.5541,0.7049,0.5992,0.1508,0.0656,0.2040,0.1545,0.078,4.517
21052,0.1283,0.5812,0.7320,0.6018,0.1508,0.0727,0.2846,0.2141,-1.504,4.668
19402,0.1716,0.5283,0.6787,0.6594,0.1504,0.0161,0.2641,0.1545,-2.173,3.751
2828,0.2241,0.4781,0.6285,0.5887,0.1504,0.0809,0.2464,0.2144,-0.906,5.335
8098,0.3206,0.5758,0.7262,0.6645,0.1504,0.0667,0.1456,0.1284,0.232,3.501
18542,0.4427,0.5051,0.6555,0.5013,0.1504,0.0115,0.1998,0.1468,2.504,5.125
23683,0.1070,0.4541,0.6041,0.4166,0.1501,0.0209,0.3606,0.2799,-2.450,6.777
24737,0.0916,0.5304,0.6805,0.5420,0.1501,0.1041,0.3254,0.2573,0.977,6.705
5318,0.2908,0.6038,0.7538,0.6577,0.1500,0.0852,0.1933,0.1454,-0.587,3.867
17616,0.0178,0.4885,0.6385,0.5526,0.1500,0.0902,0.2736,0.2324,0.116,5.676
4413,0.1274,0.5129,0.6628,0.6499,0.1499,0.1503,0.1440,0.1269,1.288,4.079
13702,0.4612,0.5484,0.6981,0.6039,0.1497,0.0949,0.1236,0.0839,2.120,2.788
21700,0.0182,0.5109,0.6602,0.5894,0.1493,0.1141,0.2264,0.1597,-0.243,5.579
15029,0.3159,0.6152,0.7645,0.6950,0.1493,0.1113,0.2319,0.1811,2.571,5.148
6102,0.0955,0.5130,0.6619,0.6347,0.1490,0.0962,0.2802,0.2156,0.998,5.853
21550,0.3518,0.5946,0.7435,0.5933,0.1490,0.1180,0.1263,0.0857,-0.585,3.258
19495,0.1382,0.5674,0.7163,0.6598,0.1489,0.0440,0.2055,0.1647,-0.936,4.368
15492,0.3015,0.6380,0.7869,0.7882,0.1489,0.0471,0.2437,0.2042,2.194,5.286
5230,0.2200,0.4055,0.5538,0.4278,0.1483,0.0580,0.1605,0.0619,4.184,1.871
3488,0.5518,0.6761,0.8239,0.6067,0.1478,0.0714,0.2322,0.1556,-1.462,6.316
13612,-0.0648,0.4865,0.6341,0.5006,0.1476,0.0577,0.2631,0.2336,0.139,5.495
18582,0.2639,0.5873,0.7348,0.5535,0.1475,0.0694,0.2715,0.1298,-3.884,4.711
10612,0.0181,0.4872,0.6346,0.4949,0.1474,0.0427,0.2920,0.2172,-2.133,5.711
7759,0.2705,0.6124,0.7597,0.6860,0.1473,0.0543,0.2279,0.1261,4.928,4.034
21594,-0.0127,0.5078,0.6550,0.5362,0.1473,0.1221,0.2945,0.1434,-4.630,4.323
22679,0.4571,0.4968,0.6439,0.5535,0.1471,0.0950,0.1715,0.1325,2.381,4.956
6629,0.1578,0.5665,0.7135,0.6516,0.1471,0.0820,0.2259,0.1896,0.440,4.948
16746,0.3209,0.5412,0.6881,0.6031,0.1469,0.0716,0.2375,0.1914,-1.533,5.059
14407,0.4831,0.5972,0.7439,0.6165,0.1467,0.0254,0.1470,0.1052,1.994,4.661
9178,0.0908,0.4453,0.5920,0.5097,0.1467,0.1209,0.2213,0.1533,2.178,5.118
24677,0.1741,0.5907,0.7375,0.6782,0.1467,0.1499,0.3017,0.2546,-0.296,6.778
4424,-0.0086,0.4537,0.6003,0.4473,0.1465,0.0818,0.2980,0.2406,-1.651,5.449
7991,0.3744,0.4781,0.6247,0.4923,0.1465,0.0395,0.3563,0.3209,0.483,8.138
407,0.0827,0.5013,0.6478,0.6319,0.1464,0.0829,0.3856,0.2705,3.822,7.882
20737,0.4181,0.5933,0.7396,0.6541,0.1464,0.0381,0.2241,0.0986,4.275,3.848
16680,0.1768,0.5096,0.6560,0.5584,0.1463,0.0931,0.1876,0.1677,0.868,5.039
21694,0.1682,0.5136,0.6598,0.4968,0.1462,0.0405,0.3380,0.1153,-4.957,3.396
11535,0.6177,0.6184,0.7645,0.6868,0.1461,0.0777,0.2584,0.1325,3.779,5.537
22841,0.2430,0.4729,0.6189,0.5155,0.1460,0.0047,0.1370,0.0842,2.378,2.547
24027,0.4523,0.6723,0.8181,0.7626,0.1458,0.0267,0.1660,0.0943,-2.506,3.452
19043,0.2432,0.4671,0.6129,0.4748,0.1458,-0.0187,0.2962,0.2642,0.758,5.507
21397,0.1369,0.5200,0.6658,0.6465,0.1458,0.0854,0.2043,0.1427,3.708,4.228
20663,0.4729,0.5202,0.6658,0.5319,0.1456,0.0363,0.2708,0.1627,5.085,5.897
17122,0.2311,0.5727,0.7181,0.5714,0.1454,0.0575,0.1358,0.1259,1.058,4.279
24468,0.2422,0.5118,0.6571,0.5628,0.1453,0.0602,0.2294,0.2034,0.703,5.515
14970,0.4723,0.5373,0.6825,0.5758,0.1452,0.0501,0.2120,0.0788,4.551,3.036
11868,0.3893,0.5681,0.7134,0.5373,0.1452,0.0475,0.1457,0.1343,1.077,4.779
8479,0.4241,0.6157,0.7608,0.6013,0.1451,0.1081,0.2785,0.2165,2.546,6.653
12852,0.2043,0.4728,0.6179,0.5415,0.1451,0.0633,0.3207,0.2421,-1.678,6.078
14349,0.1256,0.5215,0.6662,0.6389,0.1447,0.0843,0.3980,0.3276,-3.498,7.806
8540,0.1385,0.4738,0.6185,0.5565,0.1446,0.0950,0.4202,0.1760,-6.180,4.345
17895,-0.2556,0.4065,0.5510,0.4658,0.1445,0.1342,0.2024,0.1786,1.346,4.605
16260,0.1635,0.6108,0.7552,0.6289,0.1443,0.0500,0.2490,0.1968,-0.247,5.018
17555,-0.2327,0.4771,0.6212,0.5885,0.1442,0.0617,0.2702,0.1916,-2.124,4.931
21276,0.4246,0.6216,0.7658,0.6615,0.1441,0.0404,0.1438,0.0727,-1.823,2.568
15,-0.0235,0.5122,0.6564,0.6088,0.1441,0.0729,0.2659,0.2235,-0.706,6.104
22492,0.1300,0.4630,0.6070,0.5681,0.1440,0.0719,0.2459,0.1979,4.300,4.715
20668,0.2081,0.5913,0.7352,0.5578,0.1440,0.0603,0.0985,0.0660,-0.447,1.721
18676,0.2211,0.5874,0.7314,0.5823,0.1440,0.0184,0.1734,0.1357,0.240,4.881
3297,0.2345,0.5272,0.6710,0.5505,0.1438,0.0678,0.1200,0.1012,1.233,2.918
20182,0.4320,0.6075,0.7513,0.6425,0.1438,0.1183,0.2302,0.1611,3.342,6.294
5642,0.1025,0.5366,0.6804,0.6483,0.1438,0.1145,0.2032,0.1660,1.346,4.797
9732,0.1962,0.4217,0.5653,0.4661,0.1436,0.1127,0.2290,0.0856,4.725,3.070
5785,-0.2073,0.3493,0.4927,0.4064,0.1434,0.0950,0.1121,0.0642,2.851,1.303
8896,0.5035,0.5416,0.6849,0.5866,0.1432,0.0058,0.1834,0.1190,3.507,4.443
23925,0.1892,0.4792,0.6224,0.4909,0.1432,0.1688,0.3222,0.0487,7.275,2.063
22910,0.3168,0.5639,0.7071,0.6181,0.1432,0.1695,0.1523,0.1238,1.496,4.512
11197,0.1609,0.5174,0.6606,0.5897,0.1432,0.1098,0.1983,0.1634,1.108,4.606
5860,0.3893,0.6057,0.7487,0.6830,0.1430,0.0982,0.2105,0.1520,1.967,5.859
7740,0.0795,0.4588,0.6018,0.4716,0.1430,0.0668,0.1403,0.1210,-0.777,3.150
786,0.2206,0.5838,0.7268,0.6701,0.1430,0.0115,0.1682,0.1155,4.108,3.146
5533,0.3757,0.5676,0.7104,0.5431,0.1429,0.0500,0.2010,0.1670,1.023,4.751
21596,0.0597,0.5090,0.6519,0.6685,0.1429,0.0215,0.4885,0.0917,-7.533,3.506
15413,0.1518,0.5624,0.7053,0.6731,0.1429,0.0324,0.3434,0.1767,-4.338,5.181
10681,0.2029,0.5611,0.7040,0.5907,0.1429,0.0382,0.1727,0.1241,-0.807,3.491
22977,0.1391,0.5167,0.6594,0.5887,0.1427,0.1546,0.1986,0.1695,0.675,4.510
17737,0.1506,0.6083,0.7510,0.6744,0.1427,0.1567,0.2048,0.1722,-1.060,5.535
16834,0.1689,0.4929,0.6354,0.4968,0.1425,0.0323,0.2614,0.2280,-2.512,4.776
7678,0.3872,0.5738,0.7163,0.6008,0.1425,-0.0104,0.1824,0.1615,0.376,5.654
22134,0.3630,0.4728,0.6153,0.5829,0.1425,0.1656,0.2401,0.1229,4.127,4.927
22711,-0.0671,0.4678,0.6102,0.5627,0.1424,0.0130,0.3951,0.0518,9.256,0.106
15979,0.0557,0.5295,0.6718,0.6705,0.1423,0.0704,0.2309,0.1837,0.176,5.154
9336,0.1640,0.5821,0.7245,0.5770,0.1423,0.1189,0.2424,0.1996,0.075,5.546
22632,0.0549,0.4289,0.5711,0.5659,0.1421,0.0473,0.1792,0.1528,1.141,4.422
21889,0.1707,0.5341,0.6757,0.5869,0.1416,0.0429,0.2783,0.2476,-0.369,6.106
23559,-0.1455,0.5019,0.6435,0.5907,0.1416,0.2244,0.2511,0.1999,-0.353,5.445
14866,0.2086,0.5020,0.6435,0.5060,0.1415,0.0997,0.1377,0.0991,1.735,3.977
7123,-0.1425,0.4614,0.6028,0.5103,0.1414,0.0698,0.1102,0.0929,1.544,2.438
10981,0.1539,0.5694,0.7108,0.6697,0.1414,0.1348,0.2484,0.1758,2.028,5.346
18440,0.0705,0.5167,0.6581,0.4254,0.1414,0.1345,0.2106,0.1548,-0.085,5.136
4904,-0.0570,0.4470,0.5879,0.6021,0.1408,0.1131,0.2744,0.2312,-0.010,5.773
1244,0.3536,0.5523,0.6929,0.5355,0.1406,0.0346,0.1726,0.1677,-1.692,5.205
23032,0.0083,0.5794,0.7200,0.6697,0.1406,0.1177,0.1272,0.0905,0.571,2.983
7798,0.2859,0.5514,0.6919,0.6095,0.1405,0.1441,0.1664,0.0749,-1.812,1.405
24387,-0.1257,0.4159,0.5563,0.4673,0.1405,0.0657,0.1113,0.0593,-0.406,0.753
777,0.4582,0.6572,0.7977,0.6843,0.1405,0.0231,0.1200,0.0898,0.998,3.855
13215,0.4206,0.4968,0.6371,0.5933,0.1403,0.0868,0.1425,0.1296,0.477,4.103
22904,0.1485,0.5870,0.7273,0.5636,0.1403,0.0842,0.2238,0.0840,4.344,3.414
14953,0.1648,0.6091,0.7494,0.6494,0.1403,0.0776,0.3719,0.2384,-5.076,4.860
17417,0.2367,0.4936,0.6337,0.5591,0.1401,0.0472,0.1777,0.1532,1.861,4.745
8420,0.1500,0.5481,0.6881,0.6290,0.1399,-0.0104,0.2290,0.1921,0.975,5.406
4972,0.0629,0.5430,0.6829,0.5237,0.1399,0.0579,0.2013,0.1631,0.489,5.211
14703,0.0049,0.4788,0.6187,0.6367,0.1399,0.1299,0.2619,0.2309,1.165,5.693
23928,0.3636,0.5918,0.7317,0.6739,0.1399,0.1311,0.1465,0.1126,-0.132,3.197
20304,0.0486,0.4495,0.5894,0.4534,0.1399,0.0525,0.3367,0.3072,1.198,6.189
924,0.2379,0.5912,0.7309,0.5563,0.1397,0.0634,0.2112,0.1281,2.440,3.757
3698,0.4792,0.5788,0.7183,0.5956,0.1395,0.0866,0.1966,0.1569,1.824,5.818
22571,0.2907,0.6194,0.7587,0.7200,0.1394,0.0818,0.2860,0.2001,-3.370,5.645
8089,0.3678,0.5508,0.6898,0.6281,0.1390,0.0532,0.2248,0.1768,-0.595,5.974
18739,0.3591,0.5668,0.7057,0.6401,0.1388,0.0959,0.1641,0.1298,2.003,3.703
22150,0.4024,0.4008,0.5396,0.4669,0.1388,0.1148,0.2600,0.1014,5.097,3.965
10165,0.1022,0.6322,0.7709,0.7277,0.1387,0.1686,0.1547,0.0667,-0.960,2.678
24571,0.5833,0.6021,0.7403,0.6809,0.1382,0.0323,0.2507,0.0915,5.124,4.207
9396,0.2824,0.4711,0.6092,0.4474,0.1382,0.0034,0.1063,0.0406,3.095,1.055
23593,0.3034,0.5897,0.7277,0.6297,0.1381,0.0610,0.1406,0.1044,2.815,3.611
1573,0.4948,0.6284,0.7665,0.6632,0.1381,0.0323,0.2366,0.1886,-0.678,5.928
20852,0.3079,0.4942,0.6323,0.5135,0.1381,0.1392,0.0804,0.0485,0.083,2.150
10024,0.5577,0.6121,0.7500,0.6353,0.1379,0.0568,0.1262,0.0926,0.893,3.430
23425,0.0350,0.4299,0.5676,0.4234,0.1377,0.0082,0.3836,0.3193,-2.699,7.080
6600,0.3985,0.6325,0.7701,0.6039,0.1377,0.0221,0.0769,0.0599,0.933,1.816
11960,0.3748,0.4653,0.6029,0.4849,0.1376,0.0345,0.1246,0.0822,2.798,3.025
1645,-0.0383,0.4100,0.5476,0.4075,0.1375,0.0681,0.1724,0.1514,0.576,4.289
3571,0.0697,0.5292,0.6667,0.6550,0.1375,0.0802,0.2425,0.1592,3.672,4.351
3619,0.1514,0.5212,0.6585,0.6239,0.1374,0.0277,0.2184,0.2136,0.324,5.496
24807,0.0639,0.5276,0.6650,0.5263,0.1374,0.0577,0.2207,0.1742,-0.580,5.381
1269,0.4067,0.5071,0.6442,0.5602,0.1371,-0.0070,0.2489,0.1444,4.180,5.423
11125,0.1195,0.4360,0.5731,0.3943,0.1371,0.0453,0.3509,0.3371,-0.943,7.894
11819,-0.0612,0.3834,0.5204,0.4177,0.1370,0.1488,0.2820,0.0800,5.885,2.390
23070,0.2530,0.5594,0.6964,0.5646,0.1370,0.1931,0.2535,0.1020,-3.110,3.947
9241,0.4319,0.6181,0.7548,0.6503,0.1368,0.0461,0.1866,0.1090,-1.804,3.526
15632,0.2934,0.5935,0.7303,0.6142,0.1368,0.0392,0.2976,0.2572,0.504,6.002
17007,0.2715,0.6516,0.7884,0.7239,0.1368,0.1185,0.2627,0.1602,-2.072,4.332
22455,0.3290,0.4909,0.6276,0.5000,0.1367,0.0637,0.0988,0.0686,1.759,3.317
4345,0.1282,0.5193,0.6559,0.5219,0.1366,0.0934,0.2208,0.1559,-1.867,4.073
9147,0.0396,0.5251,0.6615,0.6075,0.1364,0.1126,0.2234,0.2012,0.254,4.582
22151,0.0167,0.5199,0.6564,0.6165,0.1364,0.1600,0.2235,0.1799,0.298,4.985
16090,0.3082,0.5225,0.6589,0.6293,0.1364,0.0499,0.1976,0.1417,4.646,4.307
23252,0.2572,0.4974,0.6337,0.5244,0.1362,0.0403,0.2341,0.2069,0.698,4.772
3379,-0.0689,0.5084,0.6442,0.5472,0.1358,0.0510,0.2357,0.2114,2.263,4.745
16595,0.4073,0.6016,0.7374,0.6235,0.1358,0.0813,0.2029,0.1060,3.632,3.556
291,0.1840,0.4994,0.6352,0.5006,0.1358,0.0140,0.2127,0.1820,-1.801,4.688
24382,0.2247,0.4890,0.6248,0.5718,0.1358,0.0867,0.2837,0.1402,4.902,4.334
2396,0.4695,0.5698,0.7054,0.6176,0.1357,0.0359,0.1940,0.1267,2.932,4.513
8664,-0.1589,0.4919,0.6274,0.5271,0.1355,0.2076,0.1695,0.1407,0.622,4.444
4357,0.4401,0.5445,0.6800,0.5574,0.1355,0.0324,0.1467,0.1162,0.298,4.189
4703,0.5442,0.5966,0.7320,0.5851,0.1353,0.0347,0.1368,0.1149,1.073,5.016
22996,0.5093,0.6263,0.7616,0.7049,0.1353,0.0646,0.0987,0.0703,0.201,4.001
18580,0.1514,0.5205,0.6558,0.5959,0.1353,0.1340,0.3699,0.1928,6.576,5.303
17339,0.1794,0.5084,0.6435,0.6139,0.1351,0.0923,0.2105,0.1365,4.412,3.396
22644,0.0910,0.5135,0.6486,0.6023,0.1351,0.0796,0.2032,0.1717,0.724,4.517
8082,0.4122,0.6281,0.7632,0.6911,0.1351,0.0483,0.1372,0.1173,0.169,3.822
15436,0.0892,0.5354,0.6705,0.6461,0.1351,0.1461,0.1874,0.1653,1.558,4.945
7878,0.2813,0.5403,0.6753,0.6351,0.1351,0.1109,0.1389,0.1246,-0.201,4.634
1523,0.1255,0.5753,0.7104,0.6649,0.1351,0.1568,0.1930,0.1453,-0.648,3.882
5851,0.0956,0.5122,0.6470,0.5610,0.1348,0.0534,0.1980,0.1226,4.257,3.331
22616,0.4777,0.6457,0.7805,0.7394,0.1348,0.0532,0.2596,0.2194,0.391,6.660
24591,0.1893,0.5531,0.6878,0.6010,0.1347,0.0840,0.2711,0.2187,4.098,5.611
24923,0.2370,0.4974,0.6321,0.4896,0.1347,-0.0070,0.0897,0.0674,1.287,2.000
10883,0.2426,0.5408,0.6753,0.5964,0.1345,0.0431,0.2656,0.2080,4.557,5.184
11363,0.2638,0.5097,0.6439,0.5574,0.1342,0.0382,0.1687,0.1373,1.222,4.724
4978,0.2387,0.5290,0.6632,0.4529,0.1342,0.1361,0.2152,0.1020,4.716,3.213
12511,0.1565,0.5974,0.7316,0.7123,0.1342,0.0093,0.1862,0.1577,-1.008,5.003
